Celsius,Fahrenheit,Humidity
27.22222,80.999996,43.932224418071
26.66668,80.000024,43.938315392942
26.66668,80.000024,42.946559703838
27.22222,80.999996,42.944337052636
26.66668,80.000024,42.946559703838
27.22222,80.999996,42.944337052636
27.22222,80.999996,42.944337052636
27.22222,80.999996,42.944337052636
27.22222,80.999996,42.944337052636
27.22222,80.999996,41.945774719655
27.22222,80.999996,42.944337052636
27.22222,80.999996,41.945774719655
27.22222,80.999996,41.945774719655
27.22222,80.999996,42.944337052636
27.22222,80.999996,41.945774719655
27.22222,80.999996,42.944337052636
27.22222,80.999996,42.944337052636
27.22222,80.999996,41.945774719655
26.66668,80.000024,43.938315392942
27.22222,80.999996,42.944337052636
26.66668,80.000024,43.938315392942
26.1111,78.99998,44.944650266195
26.1111,78.99998,46.936755299353
25.0,77.0,47.940200360237
25.0,77.0,49.93930437338
24.44445,76.00001,50.958199211021
23.88888,74.999984,51.947819817217
23.88888,74.999984,52.952382005185
23.33334,74.000012,53.949501398416
22.77776,72.999968,55.955132897843
22.22222,71.999996,56.961618202276
22.22222,71.999996,57.959646147598
21.66668,71.000024,58.967949548611
21.1111,69.99998,61.966076139658
20.55557,69.00002599999999,62.970719942605
20.0,68.0,64.957409902359
19.44445,67.00001,66.967816632683
18.88888,65.999984,68.975369719028
18.33334,65.000012,69.97697456779
18.33334,65.000012,70.975799875126
17.77776,63.999968,71.990177251666
17.77776,63.999968,72.96531506314
17.22222,62.999995999999996,73.990704997622
17.22222,62.999995999999996,73.990704997622
17.22222,62.999995999999996,74.993910935677
16.66668,62.000023999999996,75.974423478323
16.66668,62.000023999999996,75.974423478323
16.66668,62.000023999999996,76.977653662644
16.1111,60.99998,76.975179184532
16.1111,60.99998,77.994189287722
16.1111,60.99998,77.994189287722
16.1111,60.99998,77.994189287722
16.1111,60.99998,77.994189287722
15.55557,60.000026,78.973656053683
15.55557,60.000026,78.973656053683
16.1111,60.99998,78.996549507273
16.1111,60.99998,78.996549507273
15.55557,60.000026,77.995941827917
15.55557,60.000026,78.973656053683
15.55557,60.000026,78.973656053683
15.55557,60.000026,78.973656053683
15.55557,60.000026,79.99114592112
15.55557,60.000026,80.990842724678
16.1111,60.99998,81.982234901152
16.1111,60.99998,81.982234901152
16.1111,60.99998,82.999396649395
16.1111,60.99998,82.999396649395
16.1111,60.99998,82.999396649395
16.1111,60.99998,82.999396649395
16.1111,60.99998,82.999396649395
15.55557,60.000026,82.99290788099
15.55557,60.000026,83.994717779739
15.55557,60.000026,83.994717779739
15.55557,60.000026,83.994717779739
15.55557,60.000026,84.976625927888
15.55557,60.000026,84.976625927888
15.55557,60.000026,84.976625927888
15.55557,60.000026,84.976625927888
15.55557,60.000026,84.976625927888
15.55557,60.000026,83.994717779739
15.0,59.0,83.992702877428
15.0,59.0,83.992702877428
15.0,59.0,83.992702877428
15.0,59.0,83.992702877428
15.0,59.0,82.986446575312
15.0,59.0,82.986446575312
15.0,59.0,82.986446575312
15.0,59.0,82.986446575312
15.0,59.0,82.986446575312
15.0,59.0,81.99087845676
15.0,59.0,81.99087845676
15.0,59.0,81.99087845676
15.0,59.0,81.99087845676
15.0,59.0,81.99087845676
15.0,59.0,81.99087845676
15.0,59.0,81.99087845676
15.0,59.0,80.976083377507
15.0,59.0,80.976083377507
15.0,59.0,80.976083377507
15.0,59.0,80.976083377507
15.0,59.0,80.976083377507
15.0,59.0,80.976083377507
15.0,59.0,80.976083377507
14.44445,58.000009999999996,80.991245993401
14.44445,58.000009999999996,80.991245993401
14.44445,58.000009999999996,79.983110357587
14.44445,58.000009999999996,79.983110357587
14.44445,58.000009999999996,79.983110357587
14.44445,58.000009999999996,79.983110357587
14.44445,58.000009999999996,79.983110357587
15.0,59.0,80.001861705602
15.0,59.0,80.001861705602
15.0,59.0,80.001861705602
15.0,59.0,78.979792736041
15.0,59.0,78.979792736041
15.0,59.0,78.979792736041
15.0,59.0,77.998035338526
15.0,59.0,76.998577407491
15.55557,60.000026,76.972416805489
15.55557,60.000026,75.988860178447
16.66668,62.000023999999996,71.970077200427
17.77776,63.999968,67.978387898292
17.77776,63.999968,66.98828605018
18.33334,65.000012,66.981113556758
18.33334,65.000012,64.975551239315
18.88888,65.999984,63.963376786339
18.88888,65.999984,62.96339365559
20.0,68.0,61.959845611002
20.0,68.0,58.976501204489
20.55557,69.00002599999999,57.975961099001
20.55557,69.00002599999999,56.965650564028
21.1111,69.99998,55.96656029623
21.1111,69.99998,54.970963029259
21.66668,71.000024,53.955378595494
21.66668,71.000024,51.954681271774
22.77776,72.999968,50.964261175479
22.77776,72.999968,49.966984640742
23.33334,74.000012,48.956452528519
23.88888,74.999984,47.954754100886
24.44445,76.00001,46.944796588034
24.44445,76.00001,43.950174388559
25.0,77.0,43.958810248404
26.1111,78.99998,40.941877230141
26.1111,78.99998,41.94261147135
25.55557,78.00002599999999,42.951764297798
25.55557,78.00002599999999,43.951603822451
26.1111,78.99998,43.944851664671
25.55557,78.00002599999999,44.939182030856
25.0,77.0,47.940200360237
25.0,77.0,46.941783123605
24.44445,76.00001,47.947305172186
25.0,77.0,47.940200360237
25.0,77.0,46.941783123605
25.0,77.0,46.941783123605
25.0,77.0,46.941783123605
25.0,77.0,45.945028692761
25.0,77.0,47.940200360237
25.0,77.0,46.941783123605
25.0,77.0,46.941783123605
25.0,77.0,46.941783123605
24.44445,76.00001,46.944796588034
24.44445,76.00001,46.944796588034
24.44445,76.00001,46.944796588034
24.44445,76.00001,46.944796588034
24.44445,76.00001,46.944796588034
24.44445,76.00001,46.944796588034
24.44445,76.00001,46.944796588034
23.88888,74.999984,48.96242629576
23.88888,74.999984,49.952440175008
23.33334,74.000012,51.953795287638
22.77776,72.999968,52.953911256014
22.22222,71.999996,54.951198412132
22.22222,71.999996,55.958602667232
21.1111,69.99998,57.963194372723
21.1111,69.99998,58.963351864742
20.55557,69.00002599999999,59.956527195397
20.0,68.0,59.978450492932
20.0,68.0,61.959845611002
19.44445,67.00001,61.968324152921
18.88888,65.999984,63.963376786339
18.88888,65.999984,64.977153730577
18.33334,65.000012,65.98366678654
17.77776,63.999968,67.978387898292
17.77776,63.999968,68.981223664557
17.22222,62.999995999999996,69.9919673144
17.22222,62.999995999999996,70.97329982788
16.66668,62.000023999999996,71.970077200427
16.66668,62.000023999999996,72.980030620409
16.66668,62.000023999999996,73.975408635781
16.1111,60.99998,74.972033651302
16.1111,60.99998,75.995513101149
16.1111,60.99998,76.975179184532
16.1111,60.99998,76.975179184532
15.55557,60.000026,77.995941827917
15.55557,60.000026,77.995941827917
15.55557,60.000026,78.973656053683
15.55557,60.000026,78.973656053683
15.0,59.0,78.979792736041
15.0,59.0,78.979792736041
15.0,59.0,80.001861705602
15.0,59.0,80.001861705602
15.0,59.0,80.001861705602
14.44445,58.000009999999996,79.983110357587
14.44445,58.000009999999996,79.983110357587
15.0,59.0,80.001861705602
15.0,59.0,80.976083377507
15.0,59.0,80.976083377507
15.55557,60.000026,80.990842724678
15.55557,60.000026,80.990842724678
15.55557,60.000026,82.001312286831
15.55557,60.000026,82.001312286831
15.55557,60.000026,82.001312286831
15.55557,60.000026,82.001312286831
15.55557,60.000026,82.99290788099
15.55557,60.000026,82.99290788099
15.55557,60.000026,82.99290788099
15.55557,60.000026,82.001312286831
15.55557,60.000026,82.001312286831
15.55557,60.000026,82.001312286831
15.55557,60.000026,82.001312286831
15.55557,60.000026,82.001312286831
15.55557,60.000026,80.990842724678
15.55557,60.000026,80.990842724678
15.55557,60.000026,80.990842724678
15.55557,60.000026,80.990842724678
15.55557,60.000026,79.99114592112
15.55557,60.000026,80.990842724678
15.55557,60.000026,79.99114592112
15.55557,60.000026,80.990842724678
15.55557,60.000026,79.99114592112
15.55557,60.000026,80.990842724678
15.55557,60.000026,80.990842724678
15.0,59.0,80.001861705602
15.0,59.0,80.001861705602
15.0,59.0,80.001861705602
15.0,59.0,80.001861705602
15.0,59.0,80.001861705602
15.0,59.0,78.979792736041
15.0,59.0,80.001861705602
15.0,59.0,80.001861705602
15.0,59.0,80.001861705602
15.0,59.0,78.979792736041
15.0,59.0,78.979792736041
15.0,59.0,78.979792736041
15.0,59.0,78.979792736041
15.0,59.0,80.001861705602
15.0,59.0,80.001861705602
15.0,59.0,80.001861705602
15.0,59.0,78.979792736041
15.0,59.0,78.979792736041
15.0,59.0,78.979792736041
15.0,59.0,78.979792736041
15.0,59.0,78.979792736041
15.0,59.0,78.979792736041
15.0,59.0,78.979792736041
15.0,59.0,78.979792736041
15.0,59.0,77.998035338526
15.0,59.0,77.998035338526
15.55557,60.000026,77.995941827917
15.55557,60.000026,77.995941827917
15.55557,60.000026,77.995941827917
15.55557,60.000026,77.995941827917
16.1111,60.99998,76.975179184532
16.1111,60.99998,76.975179184532
16.1111,60.99998,76.975179184532
16.66668,62.000023999999996,75.974423478323
16.66668,62.000023999999996,74.982726652179
17.22222,62.999995999999996,73.990704997622
17.22222,62.999995999999996,73.990704997622
17.22222,62.999995999999996,72.972586832732
17.77776,63.999968,70.974582872854
18.33334,65.000012,68.965578777709
19.44445,67.00001,66.967816632683
19.44445,67.00001,65.978840805752
20.0,68.0,64.957409902359
20.0,68.0,63.97532780632
20.55557,69.00002599999999,62.970719942605
21.1111,69.99998,61.966076139658
21.1111,69.99998,59.956972772812
21.66668,71.000024,59.957610432012
22.22222,71.999996,58.951595751411
22.77776,72.999968,56.954165303477
22.77776,72.999968,54.951773762056
23.88888,74.999984,53.954585296949
23.88888,74.999984,51.947819817217
24.44445,76.00001,51.942047583118
24.44445,76.00001,50.958199211021
24.44445,76.00001,50.958199211021
24.44445,76.00001,48.950738618411
25.55557,78.00002599999999,46.939027907333
26.1111,78.99998,45.947828275383
26.1111,78.99998,45.947828275383
26.1111,78.99998,46.936755299353
26.1111,78.99998,44.944650266195
26.1111,78.99998,44.944650266195
26.1111,78.99998,43.944851664671
26.1111,78.99998,44.944650266195
26.1111,78.99998,46.936755299353
26.1111,78.99998,45.947828275383
25.55557,78.00002599999999,46.939027907333
26.1111,78.99998,45.947828275383
26.66668,80.000024,44.934029576336
27.22222,80.999996,42.944337052636
27.22222,80.999996,39.936698280372
26.66668,80.000024,43.938315392942
25.55557,78.00002599999999,46.939027907333
25.55557,78.00002599999999,46.939027907333
26.1111,78.99998,45.947828275383
26.1111,78.99998,45.947828275383
26.1111,78.99998,45.947828275383
25.55557,78.00002599999999,46.939027907333
25.0,77.0,48.939555624435
23.88888,74.999984,52.952382005185
23.33334,74.000012,52.962525936749
23.33334,74.000012,53.949501398416
22.77776,72.999968,55.955132897843
22.22222,71.999996,55.958602667232
22.22222,71.999996,57.959646147598
21.66668,71.000024,58.967949548611
21.1111,69.99998,59.956972772812
20.55557,69.00002599999999,61.974004183211
20.0,68.0,63.97532780632
19.44445,67.00001,64.978994111585
19.44445,67.00001,65.978840805752
18.88888,65.999984,67.98072116259
18.33334,65.000012,68.965578777709
18.33334,65.000012,70.975799875126
17.77776,63.999968,71.990177251666
17.77776,63.999968,72.96531506314
17.22222,62.999995999999996,73.990704997622
17.22222,62.999995999999996,75.981555103571
17.22222,62.999995999999996,76.980633622781
16.66668,62.000023999999996,76.977653662644
16.66668,62.000023999999996,76.977653662644
16.66668,62.000023999999996,77.992633815377
16.66668,62.000023999999996,77.992633815377
16.1111,60.99998,78.996549507273
16.1111,60.99998,78.996549507273
16.1111,60.99998,79.980887876974
16.1111,60.99998,79.980887876974
16.1111,60.99998,79.980887876974
15.55557,60.000026,79.99114592112
15.55557,60.000026,80.990842724678
15.55557,60.000026,80.990842724678
15.55557,60.000026,80.990842724678
15.55557,60.000026,80.990842724678
15.55557,60.000026,80.990842724678
15.55557,60.000026,80.990842724678
15.55557,60.000026,80.990842724678
15.55557,60.000026,80.990842724678
15.55557,60.000026,80.990842724678
15.55557,60.000026,79.99114592112
16.1111,60.99998,79.980887876974
16.1111,60.99998,79.980887876974
16.1111,60.99998,79.980887876974
16.1111,60.99998,79.980887876974
16.1111,60.99998,79.980887876974
15.55557,60.000026,79.99114592112
15.55557,60.000026,79.99114592112
15.55557,60.000026,79.99114592112
15.55557,60.000026,79.99114592112
15.55557,60.000026,79.99114592112
15.55557,60.000026,79.99114592112
15.55557,60.000026,79.99114592112
15.55557,60.000026,79.99114592112
15.55557,60.000026,79.99114592112
15.0,59.0,80.976083377507
15.0,59.0,80.976083377507
15.0,59.0,80.976083377507
15.0,59.0,80.976083377507
15.0,59.0,81.99087845676
15.0,59.0,81.99087845676
15.0,59.0,81.99087845676
14.44445,58.000009999999996,81.980291991187
14.44445,58.000009999999996,81.980291991187
14.44445,58.000009999999996,81.980291991187
14.44445,58.000009999999996,81.980291991187
14.44445,58.000009999999996,81.980291991187
14.44445,58.000009999999996,82.980185007263
14.44445,58.000009999999996,82.980185007263
13.88888,56.999984,83.004571114201
13.88888,56.999984,83.004571114201
13.88888,56.999984,83.988752083322
13.88888,56.999984,83.988752083322
13.88888,56.999984,83.988752083322
13.88888,56.999984,83.988752083322
13.88888,56.999984,83.988752083322
13.88888,56.999984,83.988752083322
13.88888,56.999984,83.988752083322
13.88888,56.999984,84.983090182072
13.88888,56.999984,84.983090182072
13.88888,56.999984,84.983090182072
13.88888,56.999984,84.983090182072
13.88888,56.999984,84.983090182072
13.88888,56.999984,85.988014384326
13.88888,56.999984,85.988014384326
13.88888,56.999984,85.988014384326
13.88888,56.999984,85.988014384326
13.88888,56.999984,85.988014384326
13.88888,56.999984,85.988014384326
14.44445,58.000009999999996,85.981207039409
14.44445,58.000009999999996,85.981207039409
14.44445,58.000009999999996,85.981207039409
15.0,59.0,85.974913360037
15.0,59.0,84.978634563998
15.0,59.0,84.978634563998
15.55557,60.000026,84.976625927888
15.0,59.0,83.992702877428
15.55557,60.000026,83.994717779739
16.1111,60.99998,82.999396649395
16.1111,60.99998,81.982234901152
16.66668,62.000023999999996,79.970781285327
17.22222,62.999995999999996,77.991259485056
17.22222,62.999995999999996,76.980633622781
17.77776,63.999968,73.979065463175
18.33334,65.000012,73.967536788852
18.33334,65.000012,71.987109538426
18.88888,65.999984,69.982808731057
18.88888,65.999984,68.975369719028
19.44445,67.00001,67.969864283762
20.0,68.0,66.961731289301
20.0,68.0,65.976707290299
20.55557,69.00002599999999,64.959800603932
21.1111,69.99998,62.958622395914
21.1111,69.99998,62.958622395914
21.66668,71.000024,60.961782479386
22.22222,71.999996,58.951595751411
22.22222,71.999996,57.959646147598
22.77776,72.999968,56.954165303477
23.33334,74.000012,55.951901432309
23.33334,74.000012,53.949501398416
23.88888,74.999984,53.954585296949
23.88888,74.999984,51.947819817217
24.44445,76.00001,50.958199211021
24.44445,76.00001,50.958199211021
25.0,77.0,48.939555624435
25.55557,78.00002599999999,47.950766172296
25.55557,78.00002599999999,46.939027907333
25.55557,78.00002599999999,46.939027907333
25.0,77.0,46.941783123605
25.0,77.0,46.941783123605
25.55557,78.00002599999999,45.946218663982
25.0,77.0,46.941783123605
25.0,77.0,46.941783123605
25.55557,78.00002599999999,45.946218663982
25.55557,78.00002599999999,44.939182030856
25.55557,78.00002599999999,44.939182030856
25.0,77.0,45.945028692761
25.0,77.0,45.945028692761
25.0,77.0,46.941783123605
25.0,77.0,46.941783123605
24.44445,76.00001,48.950738618411
24.44445,76.00001,47.947305172186
24.44445,76.00001,48.950738618411
23.88888,74.999984,48.96242629576
23.88888,74.999984,48.96242629576
23.33334,74.000012,50.961886159981
22.77776,72.999968,52.953911256014
22.22222,71.999996,54.951198412132
22.22222,71.999996,54.951198412132
22.22222,71.999996,54.951198412132
21.66668,71.000024,55.962377027214
21.1111,69.99998,57.963194372723
20.55557,69.00002599999999,58.9589193527
20.0,68.0,61.959845611002
19.44445,67.00001,62.973193607034
18.88888,65.999984,64.977153730577
18.88888,65.999984,65.981098572442
18.33334,65.000012,67.966944928429
17.77776,63.999968,68.981223664557
17.77776,63.999968,69.971674138072
17.22222,62.999995999999996,70.97329982788
17.22222,62.999995999999996,71.993110631792
16.66668,62.000023999999996,72.980030620409
16.66668,62.000023999999996,73.975408635781
16.66668,62.000023999999996,74.982726652179
16.66668,62.000023999999996,74.982726652179
16.1111,60.99998,74.972033651302
16.1111,60.99998,75.995513101149
16.1111,60.99998,75.995513101149
16.1111,60.99998,75.995513101149
15.55557,60.000026,75.988860178447
15.55557,60.000026,75.988860178447
15.55557,60.000026,76.972416805489
15.0,59.0,76.998577407491
15.0,59.0,76.998577407491
15.0,59.0,76.998577407491
15.0,59.0,77.998035338526
15.0,59.0,77.998035338526
15.0,59.0,77.998035338526
15.0,59.0,77.998035338526
15.0,59.0,77.998035338526
15.0,59.0,77.998035338526
15.0,59.0,77.998035338526
15.0,59.0,77.998035338526
14.44445,58.000009999999996,78.000068002633
14.44445,58.000009999999996,78.000068002633
14.44445,58.000009999999996,78.000068002633
14.44445,58.000009999999996,78.000068002633
14.44445,58.000009999999996,78.986208688355
14.44445,58.000009999999996,78.000068002633
14.44445,58.000009999999996,78.000068002633
14.44445,58.000009999999996,78.000068002633
14.44445,58.000009999999996,78.986208688355
13.88888,56.999984,78.992954251619
13.88888,56.999984,78.992954251619
13.88888,56.999984,79.994212063122
13.88888,56.999984,79.994212063122
13.88888,56.999984,79.994212063122
13.88888,56.999984,79.994212063122
13.88888,56.999984,79.994212063122
13.88888,56.999984,81.006803737684
13.33334,56.000012,80.005419381518
13.33334,56.000012,80.992290914029
13.33334,56.000012,80.005419381518
13.33334,56.000012,80.005419381518
12.77776,54.999968,79.987096062167
12.77776,54.999968,79.987096062167
12.77776,54.999968,79.987096062167
12.77776,54.999968,79.987096062167
12.77776,54.999968,81.008358251358
12.77776,54.999968,81.008358251358
12.77776,54.999968,79.987096062167
12.77776,54.999968,81.008358251358
12.77776,54.999968,79.987096062167
12.77776,54.999968,79.987096062167
12.22222,53.999995999999996,79.998702229817
12.22222,53.999995999999996,80.99420981222
12.22222,53.999995999999996,80.99420981222
12.77776,54.999968,81.979879619787
12.77776,54.999968,81.979879619787
12.77776,54.999968,81.979879619787
12.77776,54.999968,82.992648384509
12.77776,54.999968,82.992648384509
12.22222,53.999995999999996,82.986885980838
12.22222,53.999995999999996,82.986885980838
12.77776,54.999968,83.985224254167
12.77776,54.999968,83.985224254167
12.22222,53.999995999999996,83.983645959328
12.22222,53.999995999999996,83.983645959328
12.22222,53.999995999999996,84.990837058144
12.22222,53.999995999999996,84.990837058144
12.22222,53.999995999999996,84.990837058144
12.77776,54.999968,84.988309830754
12.77776,54.999968,86.001829155525
12.77776,54.999968,86.001829155525
13.33334,56.000012,85.994605261233
13.88888,56.999984,85.988014384326
13.88888,56.999984,85.988014384326
14.44445,58.000009999999996,85.981207039409
14.44445,58.000009999999996,85.981207039409
14.44445,58.000009999999996,84.980790144841
15.0,59.0,84.978634563998
15.0,59.0,83.992702877428
15.55557,60.000026,83.994717779739
15.55557,60.000026,82.99290788099
15.55557,60.000026,82.99290788099
16.66668,62.000023999999996,80.990903966929
16.66668,62.000023999999996,78.990524158017
17.22222,62.999995999999996,77.991259485056
17.22222,62.999995999999996,76.980633622781
17.77776,63.999968,73.979065463175
18.88888,65.999984,71.984502681581
18.88888,65.999984,70.977352359268
18.88888,65.999984,68.975369719028
19.44445,67.00001,67.969864283762
20.0,68.0,65.976707290299
20.55557,69.00002599999999,64.959800603932
21.1111,69.99998,61.966076139658
21.66668,71.000024,60.961782479386
22.22222,71.999996,57.959646147598
22.77776,72.999968,55.955132897843
23.33334,74.000012,53.949501398416
23.88888,74.999984,52.952382005185
23.88888,74.999984,51.947819817217
24.44445,76.00001,49.954706186006
25.0,77.0,48.939555624435
25.0,77.0,46.941783123605
25.55557,78.00002599999999,44.939182030856
25.55557,78.00002599999999,41.956722932798
26.1111,78.99998,40.941877230141
26.1111,78.99998,39.947597903431
26.1111,78.99998,40.941877230141
26.66668,80.000024,40.947101463671
27.22222,80.999996,40.937803481958
27.22222,80.999996,39.936698280372
27.22222,80.999996,39.936698280372
27.22222,80.999996,41.945774719655
26.66668,80.000024,43.938315392942
26.1111,78.99998,44.944650266195
26.1111,78.99998,44.944650266195
26.1111,78.99998,44.944650266195
26.66668,80.000024,44.934029576336
26.1111,78.99998,45.947828275383
26.1111,78.99998,45.947828275383
26.1111,78.99998,45.947828275383
25.55557,78.00002599999999,47.950766172296
25.0,77.0,49.93930437338
24.44445,76.00001,49.954706186006
24.44445,76.00001,50.958199211021
